北辰,天穆镇,星河国际,8.6,4室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,798,79.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,保利·和光尘樾,6.08,4室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,871,87.1,['新上'  '公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,天塔街,宾水南里,31,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2614,261.4,['公寓'  '月租'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,金地艺墅家嘉泽苑,12.8,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,海河教育园区,融创中央学府东区,10,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,871,87.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,双港,金地格林世界棕榈苑D区,8,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,二号桥街,明家庄园,12.1,3室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,海河教育园区,龙湖天璞,15.8,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1218,121.8,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
北辰,宜兴埠,金地艺城华府北润华庭,12.7,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,李七庄,融泰城,12.3,5室1厅2卫,精装修,南,有,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一']
河西,尖山,天物郁江溪岸,7.3,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,社会山Bigparty,12.7,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,广开街,蘭园,11.9,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1879,187.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,华苑,程华里,16.9,5室1厅2卫,精装修,南,无,民水,民电,有,集中供暖,月付,1218,121.8,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一']
河东,春华街,秋实园,17,3室1厅1卫,精装修,西北,无,民水,民电,有,集中供暖,月付,1638,163.8,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
南开,万兴街,新都花园,28.7,4室1厅1卫,精装修,北,无,民水,民电,有,暂无数据,月付,1816,181.6,['公寓'  '近地铁'  '精装'  '押一付一'  '随时看房']
河北,新开河,北洋花园东悦里,13.8,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,中北镇,旭辉御府,11.9,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1218,121.8,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,向阳路,芥园西里,30,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2478,247.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
东丽,华明镇,红山壹号院,34.67,1室1厅1卫,精装修,北,有,商水,民电,有,集中供暖,月付,2583,258.3,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,小淀镇,融创臻园,18.06,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,中北镇,万科西华府,11.5,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1774,177.4,['公寓'  '独立卫生间'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,景瑞誉璟天地,7.55,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '精装'  '集中供暖'  '押一付一']
西青,张家窝,万科四季博园,14.7,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,中山门街,天津凯旋门,11.3,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1249,124.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,小淀镇,融创臻园,11.87,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,王顶堤,堤翠家园,10.4,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1428,142.8,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
红桥,三条石,泰达城河与海,12.8,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1606,160.6,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,东海街,云江新苑,56.63,1室1厅1卫,精装修,南,有,民水,民电,有,暂无数据,季付,1700,850,['公寓'  '独立卫生间'  '近地铁'  '精装'  '独立阳台'  '随时看房']
南开,万兴街,义兴南里,10.1,2室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1533,153.3,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
北辰,小淀镇,融创臻园,10.36,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,934,93.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
北辰,宜兴埠,远洋未来城秋颂苑,10.6,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,宜兴埠,宸宜花园,6.25,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,766,76.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,王顶堤,盈江东里,35.48,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2446,244.6,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河北,建昌道,中国铁建国际城诗景雅苑,10,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1186,118.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
津南,海河教育园区,雅居乐御宾府,11.62,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,嘉陵道街,宜宾东里,32,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2404,240.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,华苑,竹华里,19.6,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1921,192.1,['公寓'  '独立卫生间'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,智达里,14.2,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1396,139.6,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
东丽,华明镇,大唐印象,7.7,5室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,798,79.8,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,津门正荣府,12.24,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,王顶堤,凤园里,35,1室1厅1卫,精装修,北,无,民水,民电,有,暂无数据,月付,2656,265.6,['公寓'  '近地铁'  '精装'  '押一付一'  '随时看房']
东丽,万新街,雪莲东里,10,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,金地艺墅家嘉泽苑,16.6,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1249,124.9,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
河西,下瓦房,信昌大楼,17.59,2室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1848,184.8,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
南开,华苑,长华里,11.7,3室1厅1卫,精装修,西北,无,民水,民电,有,集中供暖,月付,1396,139.6,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
河东,二号桥街,河东融科瀚棠,10.23,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1110,111,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,陈塘庄,北大资源阅城,9.28,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1291,129.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,中北镇,富力湾天阔园,13.6,5室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1218,121.8,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,太阳城,银蕊园,11.5,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,海河教育园区,路劲赞成,13.77,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,招商公园1872,8.1,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,联发锦里,7.8,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1218,121.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
北辰,宜兴埠,天津恒大御景湾,11.7,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,976,97.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,金融街·西青金悦府,11.37,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
北辰,双街,国耀上河城,8.1,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,829,82.9,['公寓'  '精装'  '集中供暖'  '押一付一']
西青,精武镇,美的旭辉翰悦府,17.08,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1501,150.1,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
西青,中北镇,水溪苑,13.1,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,爱情缤纷里,6.09,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
西青,张家窝,企鹅先生的别墅,17.2,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,社会山西苑,6.08,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,798,79.8,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,咸水沽,沽上江南,9.2,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,934,93.4,['公寓'  '精装'  '集中供暖'  '押一付一']
南开,万兴街,同安里(南开区),28.04,1室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,2583,258.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,宜兴埠,淮祥园,8.09,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,976,97.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
河西,天塔街,宾水南里,30.78,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2614,261.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,海河教育园区,龙湖天宸原著,13.5,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1186,118.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,咸水沽,世茂璀璨公园,11,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,903,90.3,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,社会山西苑,15.4,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
北辰,小淀镇,融创臻园,18.4,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,招商公园1872,7.8,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,宜兴埠,宜居园,10,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,华苑,云华里,6.7,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
西青,张家窝,保利拾光年,11.9,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1291,129.1,['公寓'  '精装'  '集中供暖'  '押一付一']
河西,梅江,世纪梧桐公寓,19.5,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1711,171.1,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
北辰,宜兴埠,宸宜花园,7.4,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,903,90.3,['公寓'  '月租'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,太阳城,太阳城皓林园,16,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1249,124.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河北,新开河,首创大河宸章,7.5,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,海河教育园区,阳光城文澜府,11.2,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,976,97.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
北辰,瑞景居住区,紫瑞园,9.36,3室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
河东,常州道,盛世嘉园,12.8,2室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1396,139.6,['公寓'  '精装'  '集中供暖'  '押一付一']
南开,万兴街,卧龙北里,37.36,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2583,258.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,咸水沽,新城吾悦广场,12.3,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1533,153.3,['公寓'  '独立卫生间'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,保利拾光年,6.13,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,934,93.4,['公寓'  '精装'  '集中供暖'  '押一付一']
东丽,华明镇,大唐印象,6.7,4室1厅1卫,精装修,西,有,民水,民电,有,集中供暖,月付,724,72.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,咸水沽,富力又一城合力园,5.33,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,693,69.3,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,保利拾光年,11.04,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1564,156.4,['公寓'  '独立卫生间'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,旭辉燕南园,9.4,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,903,90.3,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,中北镇,假日风景花园,8.45,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,格调松间,10.6,4室1厅2卫,精装修,南,有,民水,民电,有,集中供暖,月付,1323,132.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,美的旭辉翰悦府,15.13,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1921,192.1,['公寓'  '独立卫生间'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,空港经济区,复地悦诚花园,10.9,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1354,135.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,辛庄,首创暖山,8.9,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,903,90.3,['公寓'  '精装'  '集中供暖'  '押一付一']
河东,春华街,月光园,59,1室1厅1卫,精装修,东南,有,民水,民电,有,集中供暖,月付,3286,328.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,常州道,东瑞家园,46.62,1室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,2478,247.8,['公寓'  '精装'  '集中供暖'  '押一付一']
东丽,华明镇,大唐印象,11,5室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,934,93.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,鼓楼街,天津壹街区静德花园,15.3,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1774,177.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,新立街,悦盛园,15.6,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1249,124.9,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
津南,咸水沽,富力又一城合雅园,11.4,4室1厅1卫,精装修,东,有,民水,民电,有,集中供暖,月付,871,87.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,华明镇,大唐印象,11.1,5室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,934,93.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,宜兴埠,天津恒大御景湾,12,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,976,97.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,万兴街,义兴南里,26,1室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,2341,234.1,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,长虹街,水畔花园,11.5,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1533,153.3,['公寓'  '月租'  '近地铁'  '精装'  '集中供暖'  '押一付一']
津南,辛庄,首创悦山郡,7.66,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,766,76.6,['公寓'  '精装'  '集中供暖'  '押一付一']
西青,张家窝,王顶堤馨苑,17.02,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1879,187.9,['公寓'  '独立卫生间'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,上杭路,第6大道第博雅园,19.3,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1459,145.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,双港,仁永名居,13.7,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1186,118.6,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
北辰,天穆镇,星河国际,15.83,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,马场街,四化里(河西),14.3,3室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1564,156.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,万兴街,书香园,18,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1750,175,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,格调松间,6.5,5室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,976,97.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河北,新开河,泰来嘉园,58.5,1室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,1600,0,['精装'  '集中供暖'  '随时看房']
红桥,西于庄,翠溪园,17.3,3室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1323,132.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,中交樾公馆,11.4,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,976,97.6,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,宜兴埠,天津恒大御景湾,8.67,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,829,82.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
和平,体育馆街,诚基经贸中心,60.29,1室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,3076,307.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,富民路,万隆滨河新苑,12.5,3室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1218,121.8,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
北辰,瑞景居住区,艺术家园,24.8,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1428,142.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,中北镇,旭辉御府,12.79,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1218,121.8,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
和平,新兴街,振河里,40.43,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2793,279.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,华明镇,鲲栖府,10.5,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,903,90.3,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,社会山西苑,13,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,天穆镇,正荣府,9.68,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,934,93.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,双港,柳景家园,12.3,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '月租'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,万兴街,同安里(南开区),14.6,2室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1879,187.9,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
南开,体育中心街,水乡花园,11,4室1厅1卫,精装修,西,有,民水,民电,有,集中供暖,月付,1354,135.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,万兴街,书香园,18,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1450,145,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
河东,向阳楼,红顶花园南园,20,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,980,98,['租住保障'  '公寓'  '月租'  '精装'  '独立阳台'  '集中供暖'  '随时看房']
河东,太阳城,太阳城皓林园,7.6,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,景瑞誉璟天地,5.56,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,871,87.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,向阳楼,红顶花园南园,10,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,950,95,['租住保障'  '公寓'  '月租'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,中北镇,云锦世家,9.08,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,双港,柳景家园,10.5,3室1厅1卫,精装修,西,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,宜兴埠,未来城夏岚苑,12,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1354,135.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,天穆镇,正荣府,14.87,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1428,142.8,['公寓'  '独立卫生间'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,李七庄,融泰城,19,5室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1186,118.6,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,越秀路,红波里,9.1,3室1厅1卫,精装修,东,无,民水,民电,有,集中供暖,月付,1396,139.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,尖山,津铁泽苑,92.99,2室1厅1卫,精装修,南,有,暂无数据,暂无数据,有,暂无数据,季付,4100,2050,['公寓'  '独立卫生间'  '月租'  '近地铁'  '精装'  '独立阳台'  '随时看房']
西青,中北镇,云锦世家,24.83,5室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1428,142.8,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
河东,上杭路,万和里,11.3,2室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1150,115,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,津尚花园,12.3,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,中北镇,富力湾天阔园,9.47,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1186,118.6,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河北,铁东路,敬贤里,12,3室1厅1卫,精装修,西,有,民水,民电,有,集中供暖,月付,1249,124.9,['公寓'  '月租'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
